	type	sampled_tips	lambda	lambda_min	lambda_max	psi	psi_min	psi_max	phi	phi_min	phi_max	R_naught	R_naught_min	R_naught_max	infectious_time	infectious_time_min	infectious_time_max	p	p_min	p_max	upsilon	upsilon_min	upsilon_max	partner_removal_time	partner_removal_time_min	partner_removal_time_max
43	BD(p)		0.16070141650983985	0.1500962443197333	0.1711901481653597	0.1380908929051489	0.1273806668969341	0.1495334043771692				1.1637365298247548	1.0869380388671293	1.2396918041723857	7.241607168742652	6.6874689582917055	7.8504848840924755	0.2479034349090582	0.2479034349090582	0.2479034349090582						
43	BDPN(p)		0.12384153954703365	0.11520424379763285	0.13337710166614047	0.08281590054518269	0.07386728642305332	0.0923518539152718	10.631943722013377	9.129829786682508	12.323207535902213	1.4953836006343757	1.3910884629550062	1.6105252830448014	12.074975861120055	10.828152956381905	13.537792552345731	0.2479034349090582	0.2479034349090582	0.2479034349090582	0.5568107049910574	0.4997158573113102	0.6139405750508039	0.09405617882734893	0.0811477042066051	0.10953106721208312
44	BDPN(p)		0.205638858015445	0.1928489293894797	0.2189875528701697	0.16224688480520033	0.15027934257356435	0.17464263941955113	17.19749714486168	14.171526608445893	20.768126488993424	1.2674441069382794	1.188614065663087	1.349718073990107	6.163446535202431	5.725978508591245	6.654274518871298	0.5684845355188921	0.5684845355188921	0.5684845355188921	0.3119514920952453	0.269911154293347	0.35629836858129393	0.058147996279725125	0.04815070827549007	0.0705640279716953
44	real	816.0	0.20638463328074874			0.167122539268485			14.583172196687709			1.234929975239238			5.983633352970327			0.5684845355188921			0.3534641712669997			0.06857218625088518		
44	BD(p)		0.22326521496649465	0.2093736390310887	0.23756713587806946	0.20589276110137011	0.1922866011844823	0.22019493052789094				1.0843762246530428	1.0169062666948487	1.153839186027063	4.856897321939627	4.541430620598848	5.200570366525887	0.5684845355188921	0.5684845355188921	0.5684845355188921						
45	BDPN(p)		0.08693056687441883	0.08155990644476764	0.0926521153521627	0.060430947131282824	0.054859295837725065	0.06615264724106716	16.431983084819038	14.57968659082119	18.45850770681682	1.4385107465810034	1.34963806321922	1.5331898596737394	16.547812792468008	15.116553028571866	18.228451253877203	0.4950989334761262	0.4950989334761262	0.4950989334761262	0.6872708859888227	0.6402894777669306	0.7324700157482507	0.06085692730075085	0.05417556044526259	0.06858857999249185
45	BD(p)		0.10470947945217897	0.0982276369864178	0.11138450065583408	0.10030237810403403	0.0940959794725319	0.10697742872826466				1.0439381541240618	0.9793151353254624	1.1104871366091205	9.969853346475952	9.347766270772114	10.627446630617367	0.4950989334761262	0.4950989334761262	0.4950989334761262						
45	real	837.0	0.08957928884750833			0.06510877744360932			14.898235995228378			1.3758404375676214			15.358912258275767			0.4950989334761262			0.7742056876921439			0.06712204051004972		
46	BD(p)		0.1674785206047604	0.15967483995141227	0.17606015197274386	0.10372391894880416	0.09569861278092884	0.11230609752692293				1.6146566992655194	1.5394215873218617	1.6973920167791117	9.640977800825073	8.904236030107555	10.449472264443145	0.3668173851718088	0.3668173851718088	0.3668173851718088						
46	real	948.0	0.14720913710879166			0.07381767758079381			15.978934638948552			1.994226070681654			13.546890565684555			0.3668173851718088			0.3193667747212967			0.06258239504669519		
46	BDPN(p)		0.15011192721871744	0.14312230563034006	0.15774017648685085	0.06897184542784822	0.0620684548765824	0.07660071374567792	16.191975442946557	13.948718957626204	18.71861267596788	2.176423238896083	2.075083024711307	2.2870227048203837	14.498669620868773	13.054708645667462	16.111243658125712	0.3668173851718088	0.3668173851718088	0.3668173851718088	0.31088478460328	0.27506017075251143	0.3485707729452881	0.06175898694532751	0.0534227625364492	0.07169117128517874
47	BD(p)		0.585218944703283	0.5566926290439431	0.6147655471552885	0.1397067631595542	0.12128477117742588	0.1597311258742965				4.188909194288073	3.984722116911148	4.4003993310845395	7.157849608597224	6.260520574975282	8.245058223650464	0.5714911043821995	0.5714911043821995	0.5714911043821995						
47	real	746.0	0.573195608579768			0.1305803967791127			52.029521509757195			4.389599225597198			7.658117333580942			0.5714911043821995			0.019286012953121767			0.019219857707368462		
47	BDPN(p)		0.5860583036097543	0.5569196576291904	0.6156048812470339	0.13506753761482698	0.11726169277535775	0.1550919932400846	34.606069625238945	9.923767156944123	166.68539154311318	4.339001909407877	4.1232680143867135	4.557756009460679	7.403703492779345	6.447786111382202	8.527934198559919	0.5714911043821995	0.5714911043821995	0.5714911043821995	0.013558747313224595	0.0033896868283061488	0.028971891886455464	0.02889666497320686	0.005999325980173553	0.10076818451955044
48	BDPN(p)		0.28711270053502386	0.2686718428833524	0.3061807106229805	0.08207807636133155	0.06814278198672769	0.0973356130117777	20.08559064377496	17.496561381100847	22.937243088973414	3.4980437318129916	3.2733691479388582	3.7303592408170485	12.183521402203793	10.273731978027396	14.675068596330162	0.5089422692270921	0.5089422692270921	0.5089422692270921	0.6719333935410684	0.6168138573521527	0.7251160660724969	0.049786935208197415	0.04359721855503762	0.057154087492880964
48	BD(p)		0.3342524743100868	0.3134241946657064	0.3561796519234318	0.20681673356381075	0.1859134715612362	0.22874670641759345				1.6161771272098606	1.5154682566776116	1.7221993877663528	4.835198693878716	4.3716476431989735	5.3788463611719495	0.5089422692270921	0.5089422692270921	0.5089422692270921						
48	real	588.0	0.29241856245056547			0.09049749015506957			20.595121736393832			3.2312339485824353			11.050030208423202			0.5089422692270921			0.736204038634218			0.04855518762158568		
49	BD(p)		0.3614821787956041	0.3474008436864008	0.3757821224976515	0.15698225203762925	0.13992169322101355	0.17509921956045188				2.3026945664466285	2.2129943938065524	2.393787307928129	6.370146860680125	5.711047727741335	7.1468546226098635	0.14133192737153993	0.14133192737153993	0.14133192737153993						
49	BDPN(p)		0.3332786022296983	0.3215969326200605	0.3456722364328185	0.07958426790432373	0.06669153645127061	0.09388824418833312	36.93742274738457	31.15934343210461	43.47506572858254	4.1877447767737985	4.0409611232044576	4.3434744772470095	12.565297468115189	10.650960710204265	14.994406385144062	0.14133192737153993	0.14133192737153993	0.14133192737153993	0.23554701867324346	0.20242321917231856	0.2706342160583582	0.027072814658429496	0.02300169035380096	0.032093102416582475
49	real	778.0	0.33828236443735993			0.08943254360743098			32.22982705823236			3.782542135022669			11.181611968787944			0.14133192737153993			0.2450281773259281			0.031027159971824092		
50	BDPN(p)		0.3367455893694592	0.3151057369296308	0.3596260654683353	0.09779809501798396	0.08342962778875196	0.1140089728488562	8.939961785423488	7.937165657395633	10.045431798544037	3.443273504535396	3.2220028096834237	3.677229759968272	10.22514804420384	8.771239447317173	11.986149603016935	0.8111768807045533	0.8111768807045533	0.8111768807045533	0.7602494854830305	0.7105065992258399	0.8061392324022942	0.11185730140709206	0.09954773672794613	0.12598955888847138
50	real	747.0	0.3609828002897093			0.09599252043652963			8.035387442375535			3.7605304939189668			10.417478314481816			0.8111768807045533			0.7303333798910533			0.12444950628346625		
50	BD(p)		0.3728147230884446	0.3495763028954169	0.3966476924029462	0.23169224473879985	0.21096598837554828	0.25362167196045193				1.6090945275649615	1.5087958739815164	1.7119592969117732	4.316070229831639	3.942880717843124	4.740100561706958	0.8111768807045533	0.8111768807045533	0.8111768807045533						
51	BDPN(p)		0.16569376595035534	0.15797374567143244	0.17332189633849354	0.07574500262942313	0.0669858226337876	0.0852810234328496	43.02786976062082	38.86016698290445	47.5306206567708	2.187520763066046	2.085599580005395	2.2882287982278937	13.202191105496777	11.725938077975828	14.928532048744307	0.1174536765106809	0.1174536765106809	0.1174536765106809	0.7034779037797368	0.6608845150743231	0.7445971788415311	0.023240750833433115	0.02103906883987951	0.025733291378802488
51	real	911.0	0.17146546818992972			0.09246167307444317			44.45591780590358			1.8544491191704768			10.815292074532065			0.1174536765106809			0.8296074804899323			0.02249419310981369		
51	BD(p)		0.2586104215348919	0.24703807838000416	0.2710049814566524	0.20382567328242351	0.19114906870227205	0.21717439234577612				1.2687823735362225	1.212006683955387	1.3295919846227828	4.906153301965975	4.60459444227587	5.231519079789865	0.1174536765106809	0.1174536765106809	0.1174536765106809						
52	BDPN(p)		0.8210374506577098	0.7777932882206823	0.865823342419317	0.13327962097556265	0.1048601711565941	0.1666537733624815	18.76552789463223	16.332346772064714	21.515671848600192	6.160262496606668	5.835800571216314	6.496292051866423	7.503022537731812	6.000464194860699	9.536509324466378	0.2857527842229824	0.2857527842229824	0.2857527842229824	0.6452530713129545	0.5916920253543596	0.6972179534448459	0.053289201647561665	0.04647774919773467	0.061228188083198624
52	real	619.0	0.8128669577697454			0.16890064321021203			20.25298481908468			4.812693085828331			5.920640567101986			0.2857527842229824			0.7274808341724919			0.049375438185174834		
52	BD(p)		0.983721351278616	0.9328578438393909	1.036121840442663	0.531110355736068	0.4772710227316236	0.5873472565320158				1.852197647163691	1.7564294007156749	1.9508597963726344	1.8828478661729275	1.7025703089250592	2.095245578238917	0.2857527842229824	0.2857527842229824	0.2857527842229824						
53	BD(p)		0.1742714325950406	0.16344196805785055	0.18571353001364346	0.15104299138441593	0.13990698811760385	0.16248535463143224				1.1537869516335684	1.0820890566307593	1.2295408632432892	6.6206315886244855	6.1544008213436445	7.147605801930452	0.7398739443762213	0.7398739443762213	0.7398739443762213						
53	BDPN(p)		0.1695462177836604	0.15835369550896422	0.18098836927805528	0.13100400819756364	0.12084744505712898	0.14244660077254306	31.396152762079176	24.260193967768693	40.04786784116028	1.294206338541736	1.2087698513022231	1.3815483340411352	7.633354229070051	7.0201745396282735	8.274895671375292	0.7398739443762213	0.7398739443762213	0.7398739443762213	0.1769010409152283	0.1444231154346981	0.2130723818906333	0.03185103625842391	0.02497011835851653	0.041219785848726834
53	real	780.0	0.18266982965041165			0.14216430207225916			34.1553716973542			1.284920524968106			7.034114650608426			0.7398739443762213			0.1780502809043075			0.029277971525558413		
54	real	815.0	0.46955312440826996			0.1423536506194116			63.62151868294323			3.298497245171743			7.024758379211093			0.7968759684083102			0.10336369673042207			0.015717952364254037		
54	BD(p)		0.4658001077401227	0.4403813518480848	0.4915373202999096	0.15907256851923493	0.14116591036666534	0.1781430207788991				2.9282239676905606	2.768430509090788	3.0900193847091444	6.286439008992809	5.613467177258337	7.083863217419792	0.7968759684083102	0.7968759684083102	0.7968759684083102						
54	BDPN(p)		0.4679601894956156	0.4424233041325741	0.4946505744698035	0.13409742483860673	0.1179801585495567	0.15221480703019613	67.66431786961022	49.19566811906719	93.33728134549784	3.4897030279204104	3.2992677127473082	3.6887402950887482	7.457264755110342	6.5696630932996	8.476001492911688	0.7968759684083102	0.7968759684083102	0.7968759684083102	0.0995591152207364	0.07622494759087631	0.12681855606854614	0.014778838115637396	0.010713832517773835	0.020326992969781854
55	BDPN(p)		0.18539466065838506	0.17314970272403912	0.1987436258023048	0.11801487473649246	0.10613055152106744	0.1313647394976101	60.08861480147426	43.13029382723006	81.88770367230579	1.570943163498164	1.4671854129460675	1.684055728111106	8.473508125419217	7.612392821881954	9.422357517867935	0.4430365966019007	0.4430365966019007	0.4430365966019007	0.1408170924937669	0.10781308644054027	0.1785741538587869	0.016642087744972698	0.01221184567589966	0.023185559644127808
55	real	542.0	0.18795999525274787			0.11397735748709184			45.15845299802258			1.6490994298936499			8.773672438521414			0.4430365966019007			0.15546424545467985			0.022144248387866352		
55	BD(p)		0.19476399765226865	0.18189685718317267	0.20811283770204364	0.13740814203126436	0.1246198787158333	0.15075774786432894				1.417412351066898	1.3237705895316294	1.5145597242315665	7.277589124030737	6.63315825664846	8.024401967845497	0.4430365966019007	0.4430365966019007	0.4430365966019007						
56	BD(p)		0.17379233614261966	0.16434275525982012	0.18332742189380846	0.09432737846710153	0.086307056880085	0.10290963769637418				1.8424378898988805	1.742259330541427	1.9435229185103176	10.601375934016538	9.717262856861003	11.586538067094555	0.6624635561063753	0.6624635561063753	0.6624635561063753						
56	BDPN(p)		0.17316043894659225	0.16374541494170047	0.18269553072402234	0.09218051916431234	0.08363234549265806	0.1007627968202262	21.75593965656214	6.833941862345506	55.32752542901619	1.87849277175292	1.7763559635612731	1.9819321086526585	10.848279105669755	9.924297772164152	11.957096194172724	0.6624635561063753	0.6624635561063753	0.6624635561063753	0.018613813506485357	0.007561861737009675	0.035864742565941674	0.04596445916774616	0.01807418626164611	0.14632843242491175
56	real	911.0	0.17850530167064832			0.08734824238737895			22.18631820329693			2.0436049632114948			11.448427268463172			0.6624635561063753			0.024249489431572943			0.04507282329753109		
57	BD(p)		0.7694638466727236	0.731941197909407	0.8085344071111529	0.2541058357393277	0.22246760627191176	0.2884293870984217				3.028123476322171	2.8804580413503866	3.181880513521857	3.9353681000299474	3.4670530976747065	4.4950364538815	0.44547915133129024	0.44547915133129024	0.44547915133129024						
57	BDPN(p)		0.7558657227911348	0.7182698713630608	0.7949368149250056	0.20055672193609825	0.17249405791383446	0.2310681795556681	82.52178991255761	60.234528232682884	110.6975604232203	3.768837641013948	3.5813801922426576	3.963650817838406	4.986120586467413	4.32772700214693	5.797301148191017	0.44547915133129024	0.44547915133129024	0.44547915133129024	0.11167256178204617	0.08549930511437909	0.14116780875412666	0.012118011510167531	0.009033622748114659	0.016601773589676863
57	real	672.0	0.7501885047619905			0.19269992224529842			91.6123737838677			3.893039997219272			5.1894156901996285			0.44547915133129024			0.11039709439924286			0.010915556040052015		
58	BD(p)		0.3768098180924088	0.3525877009106715	0.40159600711898347	0.2235087350129172	0.2009101916131678	0.2473452640595716				1.685884079969545	1.5775119522299406	1.7967799204616055	4.474098070226237	4.042931663972172	4.977348296622993	0.6585497197948721	0.6585497197948721	0.6585497197948721						
58	BDPN(p)		0.3493846083173355	0.3269301316093822	0.3732181362493042	0.13604861707031124	0.11758493895522963	0.15607305304733293	35.16706551842869	29.923492638697162	41.084481052077216	2.568086437341514	2.4030389918658384	2.7432703417809936	7.35031359769861	6.407255964274151	8.504490531570113	0.6585497197948721	0.6585497197948721	0.6585497197948721	0.3980259903506453	0.34905013606921825	0.447994536073492	0.028435696446607626	0.024340090817562863	0.033418558858560404
58	real	618.0	0.34512047297542636			0.14185974461332482			36.080025749907456			2.4328288050718045			7.049216130522137			0.6585497197948721			0.4024481726589029			0.027716166472042083		
59	BD(p)		0.3592053747475278	0.3382167785709148	0.38113200503124667	0.2789854107317395	0.2572678005183223	0.30186720885618873				1.2875417886741196	1.2123099114173024	1.3661359711663452	3.5844168244394594	3.3127148980146623	3.887000230830601	0.4181846912892804	0.4181846912892804	0.4181846912892804						
59	real	677.0	0.2885342733916721			0.1480112374092576			12.281121023497903			1.9494078857935773			6.756243765701086			0.4181846912892804			0.8387130583529474			0.08142579151257158		
59	BDPN(p)		0.2784450243389693	0.26110471031778376	0.29655979097919144	0.12010326745494004	0.1033543704690891	0.13726734344102576	12.087227579370566	10.718822296183776	13.581050932652706	2.3183800927267484	2.1740017224406003	2.469206685741949	8.326168148382614	7.285053931488304	9.675449576649275	0.4181846912892804	0.4181846912892804	0.4181846912892804	0.8038506403360626	0.7536099753150587	0.8498231465072978	0.08273195763325525	0.07363200425054851	0.09329383139004274
60	BDPN(p)		0.2276006382889573	0.2107826221659488	0.24476286896037336	0.09326701144078456	0.07957112693004313	0.10757079199157764	37.54696328692169	33.089755120841204	42.4231851934088	2.440312333085332	2.2599911684719856	2.6243241332523435	10.72190461077336	9.296203750905693	12.567372595830824	0.6294314533592319	0.6294314533592319	0.6294314533592319	0.7739388221966833	0.7217886476541333	0.8216236018895705	0.02663331232297869	0.02357201599646431	0.0302208341025214
60	BD(p)		0.2674768355409578	0.2492606456114001	0.286545220153317	0.20369566850524407	0.185484729537976	0.22276526964682075				1.313119898443357	1.223691438509813	1.4067320245739052	4.909284558371723	4.489030096951074	5.391279392599598	0.6294314533592319	0.6294314533592319	0.6294314533592319						
60	real	569.0	0.20511745325269576			0.10319243797782142			36.6790366814774			1.9877178722803364			9.690632565682037			0.6294314533592319			0.8085574006035586			0.02726352953824961		
61	real	840.0	0.06203974935583697			0.05990004863585903			3.3898162725824856			1.0357211850191557			16.69447726293418			0.5106341599422953			0.32116499673140064			0.295001238883712		
61	BDPN(p)		0.06657252914189568	0.0624742460705272	0.07134058328137083	0.05625706290897195	0.05194010486920852	0.06102516623642314	4.129956892340498	3.4041636886087705	4.9746629789026064	1.1833630427812225	1.1105138242217711	1.2681178076574158	17.77554583000668	16.38668211284848	19.252945339985768	0.5106341599422953	0.5106341599422953	0.5106341599422953	0.28463202196682924	0.2440497219598399	0.32724671597075833	0.2421332779174088	0.20101864271830466	0.2937579069262338
61	BD(p)		0.07232536424687873	0.0678675289814488	0.07709339095469844	0.06922546870375945	0.0649613769097745	0.07399351019303299				1.044779697431661	0.9803838132447787	1.1136564677461216	14.445550441548585	13.51469875386662	15.39376237958918	0.5106341599422953	0.5106341599422953	0.5106341599422953						
62	real	874.0	0.22804973772645284			0.1327932883233871			19.967717442266043			1.7173287942918534			7.530501071445215			0.737207038951936			0.2863286833651299			0.050080836875389736		
62	BDPN(p)		0.2214265663675287	0.2085109472444313	0.2347750504336058	0.13299167711996013	0.12113304987871372	0.14538779443353342	20.597171396034422	16.915781751668767	24.938907809560718	1.6649655915520127	1.5678495960040555	1.7653364144121275	7.5192675335463885	6.878156477276829	8.255385305672275	0.737207038951936	0.737207038951936	0.737207038951936	0.2649437807171762	0.2271685932321101	0.3051421677092057	0.04855035581208643	0.04009798695420954	0.059116392885676036
62	BD(p)		0.23088625745667496	0.2174163595588229	0.2451880693483625	0.16973465944134744	0.15655226417249218	0.1830838336688405				1.3602776134031642	1.2809190549202598	1.4445374336352814	5.8915486282608915	5.461978701018387	6.387643163679713	0.737207038951936	0.737207038951936	0.737207038951936						
63	real	538.0	0.2330799242492134			0.09099631712181368			23.305611918738848			2.561421512666246			10.989455745349936			0.3855944208578744			0.8824898861001955			0.042908120305390964		
63	BDPN(p)		0.2262659824009973	0.2113069132571811	0.2424747774509501	0.07910310794998167	0.06567913627107858	0.09436068999484326	22.800934014799882	20.049745687940785	25.835113779187058	2.860393077653402	2.6712845896117545	3.065300261075345	12.641728320362814	10.597633400674043	15.2255351817156	0.3855944208578744	0.3855944208578744	0.3855944208578744	0.8220802182823521	0.7698973919265386	0.8693401603011022	0.04385785246125922	0.03870700971348563	0.049875944341850914
63	BD(p)		0.30048406322919924	0.2811813794663798	0.3205052060311251	0.2220341414666918	0.20217560531929368	0.2430103179659515				1.353323688169263	1.2663880320791154	1.4434951486017535	4.503811861519567	4.115051609208262	4.9461951575251195	0.3855944208578744	0.3855944208578744	0.3855944208578744						
64	BD(p)		0.3290077512689065	0.3117104675105853	0.3471216017220219	0.29142294656702544	0.2744059770416137	0.3095374780497365				1.1289699563628453	1.0696153860996456	1.1911265252483685	3.4314387792040466	3.2306265667749603	3.6442354892595854	0.348237147311161	0.348237147311161	0.348237147311161						
64	BDPN(p)		0.2456504261237885	0.23131544021809775	0.2599520268123491	0.1502875697211032	0.13687501462897286	0.1645905345862672	76.02781508985822	68.82953646997646	83.72926721283076	1.6345358872969689	1.5391521777041333	1.72969745465148	6.6539102459089206	6.075683528908327	7.30593529221312	0.348237147311161	0.348237147311161	0.348237147311161	0.7973193198611247	0.7544945517045212	0.8376971116075413	0.013153080866760244	0.011943255127960307	0.014528646439980043
64	real	903.0	0.2569666017821605			0.16359995492992285			70.86845724123478			1.5707009326025227			6.112471121574236			0.348237147311161			0.8438636099760448			0.014110650054029263		
65	BDPN(p)		0.2264382688117197	0.2097065222983499	0.2436005194365303	0.08676037812982311	0.07403032200117747	0.10106425175875228	31.83333446233223	27.75811952490902	36.36314326175288	2.609927177505968	2.417077090011727	2.8077392548015503	11.525998636193805	9.89469552881144	13.50797852782667	0.7024871858430369	0.7024871858430369	0.7024871858430369	0.7644056233977503	0.7099118631359966	0.8150216027458899	0.031413611451331966	0.027500372913356202	0.03602549513855361
65	real	553.0	0.22773184287122133			0.1017290872908337			31.40171512837986			2.238610892282537			9.830030197175523			0.7024871858430369			0.7688602110623187			0.03184539430128873		
65	BD(p)		0.25828441288995857	0.2401941026086334	0.2773529728338656	0.18572710336139744	0.16768734717376094	0.2047970472261557				1.3906662421120914	1.2932636016039685	1.4933360172757215	5.384243774341044	4.882882900629461	5.96347915841128	0.7024871858430369	0.7024871858430369	0.7024871858430369						
66	BDPN(p)		0.27059548276597223	0.2558519798022081	0.28585014286907945	0.07574160109113462	0.06464714467916932	0.08813842817776049	38.585257485837715	33.748095323001365	43.97740712735074	3.5726137138345337	3.3779584286099147	3.7740176963665686	13.202784012933257	11.345788899061905	15.468587281971965	0.5341144227448833	0.5341144227448833	0.5341144227448833	0.4841710301352261	0.4387799960600487	0.5300112999181308	0.02591663410220961	0.02273894859476772	0.029631301868418024
66	real	772.0	0.26000219318699314			0.0880622898752285			41.15258517159447			2.952480494833584			11.355598422626246			0.5341144227448833			0.4799704797794981			0.02429980998351105		
66	BD(p)		0.3000042732003536	0.28423646973080363	0.3162118727709671	0.15696910681574475	0.14234700305176867	0.17317902533875512				1.911231319883268	1.81077968459392	2.0144847555394865	6.370680322299543	5.774371336505111	7.025086433581749	0.5341144227448833	0.5341144227448833	0.5341144227448833						
67	real	536.0	0.5503508736226408			0.1268559550206135			6.640182648161164			4.338392104124804			7.882956695548938			0.400398770580008			0.5856308999107585			0.15059826709389168		
67	BD(p)		0.6151117875374386	0.5797283935289337	0.6522822078410562	0.3003015543065844	0.26639630010779164	0.33653029551460023				2.0483136990674966	1.9304874890426853	2.1720906818055528	3.3299860945077837	2.9715006741692163	3.753805888427771	0.400398770580008	0.400398770580008	0.400398770580008						
67	BDPN(p)		0.545564217337072	0.5125925557404916	0.5798777622667441	0.11782528019540267	0.0940951451557115	0.1445250147803584	8.468593915854424	7.056639168655063	10.156136129826917	4.6302815188073625	4.350446312458606	4.921505480870223	8.487142982741815	6.919217420733345	10.627540861382057	0.400398770580008	0.400398770580008	0.400398770580008	0.5209895395771699	0.45942729906072705	0.5827369817410504	0.11808335715895606	0.09846264240818542	0.1417105191437175
