	type	sampled_tips	lambda	lambda_min	lambda_max	psi	psi_min	psi_max	psi_p	psi_p_min	psi_p_max	R_naught	R_naught_min	R_naught_max	infectious_time	infectious_time_min	infectious_time_max	p	p_min	p_max	pn	pn_min	pn_max	partner_removal_time	partner_removal_time_min	partner_removal_time_max	type_max
39	BDPN(lambda)		0.210864871994243	0.210864871994243	0.210864871994243	0.0631590322262094	0.0546910781289866	0.0724865699780901	20.85347797394057	18.326623209688115	23.624570506586757	3.338633676953954	3.338633676953954	3.338633676953954	15.833048176204068	13.7956589793428	18.28451795449236	0.999999	0.9502746540222168	0.999999	0.5492995160634464	0.5013433877358757	0.5968617357733035	0.0479536315836449	0.042328811849561	0.0545654258593238	BDPN(lambda)
39	real	719.0	0.21086487199424306			0.07694154068638541			21.955954969515336			2.740585516135304			12.996880372801622			0.8144891021698445			0.5619135788705816			0.0455457301396567			
39	BDPN(p)		0.2170793459387953	0.2036007636909041	0.2311131926636649	0.0715904772565679	0.0621807114894571	0.0818715424012662	20.876707444628497	18.347674863198016	23.650477409405863	3.03223772570785	2.8439643300775037	3.228267243356892	13.968338224875517	12.214256268665752	16.08215757019043	0.8144891021698445	0.8144891021698445	0.8144891021698445	0.5413819306467009	0.4937225135455971	0.5887719879230153	0.0479002736735335	0.0422824445650427	0.0545028188833786	BDPN(p)
40	BDPN(psi)		0.1961321374325494	0.1827453867932559	0.2101066852367722	0.1842622758432492	0.1842622758432492	0.1842622758432492	69.29276195046536	52.83047048365711	89.94992780931749	1.0644182947105123	0.9917677720898024	1.1402588200718236	5.427046829979967	5.427046829979967	5.427046829979967	0.8121577379457159	0.7226947232687195	0.911535671263986	0.1500157056566316	0.118982893907338	0.1847486045557335	0.0144315217325997	0.0111172963042268	0.0189284704611772	BDPN(psi)
40	BDPN(lambda)		0.1900932816774714	0.1900932816774714	0.1900932816774714	0.1530667102238035	0.1410751215025417	0.1657307584976099	67.7156041690817	51.77834965238857	87.71347087704376	1.2418982638323524	1.2418982638323524	1.2418982638323524	6.533099186216711	6.033882962132352	7.088422036070926	0.999999	0.9221046382751464	0.999999	0.1618946465259177	0.1290165168525308	0.1984952120111903	0.0147676449508308	0.0114007573751333	0.0193130914120177	BDPN(lambda)
40	real	708.0	0.19009328167747142			0.18426227584324922			67.84900460161434			1.0316451417282102			5.427046829979967			0.8871944445860163			0.1720233346210547			0.0147386097389586			
40	BDPN(p)		0.1879862265959472	0.1748844084726472	0.2017225144982291	0.1628927831558295	0.1504425324980936	0.1759738715219861	68.18980779863219	52.08527949194229	88.37577935460855	1.1540488347854694	1.0736166764696138	1.2383760077648962	6.139007392631762	5.682661814228824	6.647056410145661	0.8871944445860163	0.8871944445860163	0.8871944445860163	0.1556155812593042	0.1237940639249308	0.1911503937118011	0.0146649482126866	0.0113153174693655	0.0191992825948971	BDPN(p)
41	BDPN(psi)		0.2820016843533792	0.2596025022387849	0.3056282613928686	0.1710807244594223	0.1710807244594223	0.1710807244594223	50.87062074766719	43.99593334598107	58.57506045789175	1.6483545136042812	1.5174269518618886	1.7864564366242135	5.84519385897962	5.84519385897962	5.84519385897962	0.999999	0.91372070501709	0.999999	0.6584027141302178	0.6032312827380639	0.710984857255437	0.0196577117657023	0.0170721121272913	0.0227293734658625	BDPN(psi)
41	real	553.0	0.31426564128847856			0.17108072445942235			49.96998793609088			1.836943596547707			5.84519385897962			0.823399926646473			0.6852567578324585			0.0200120120356833			
41	BDPN(p)		0.2945311189863152	0.2718498203634713	0.3184553353614114	0.1552909655172956	0.1375490112305167	0.1743912875996692	50.54462181836699	43.74426193397596	58.15407393922907	1.896640400200948	1.7505836186793096	2.0507009812231694	6.439524647611418	5.734231415823874	7.270135866873749	0.823399926646473	0.823399926646473	0.823399926646473	0.6448360603485905	0.5896242888160118	0.6978590431603182	0.0197844986078542	0.0171956998411667	0.0228601410971184	BDPN(p)
41	BDPN(lambda)		0.3142656412884785	0.3142656412884785	0.3142656412884785	0.1392298207423276	0.122727285990619	0.1570789263787269	50.54486418783637	43.74331483675408	58.15897268435928	2.2571719162814223	2.2571719162814223	2.2571719162814223	7.182369370788017	6.366226349096243	8.148147267563932	0.999999	0.9482625100402832	0.999999	0.6555412237108	0.6006099381515744	0.7080592611357526	0.0197844037385038	0.0171942514429752	0.0228606360476316	BDPN(lambda)
42	BDPN(lambda)		0.2828458149809785	0.2828458149809785	0.2828458149809785	0.036647280678497	0.0297893565635908	0.0447234140663885	32.08760270740477	27.773223693463564	36.8851570035804	7.718057376817578	7.718057376817578	7.718057376817578	27.287154230429824	22.359652563991965	33.5690365740299	0.999999	0.8680511340332031	0.999999	0.5879710223324027	0.5337664839541724	0.641209744788598	0.0311646840407068	0.0271111764524394	0.0360059030610605	BDPN(lambda)
42	BDPN(p)		0.2727178471375153	0.2553042888187657	0.2907433349688242	0.0590716379651052	0.0488353775620764	0.0708428599218054	32.10630157650326	27.793327408419547	36.9010619049473	4.616730744771543	4.321943619873532	4.921876978264457	16.92859779156148	14.115748589254794	20.476958506747764	0.592052501390638	0.592052501390638	0.592052501390638	0.5843318224456088	0.5302497278231186	0.6374826242630189	0.0311465335743261	0.0270994911359429	0.0359798589533783	BDPN(p)
42	real	538.0	0.2828458149809786			0.07499196694282978			34.95010860256804			3.771681508188823			13.33476158536222			0.592052501390638			0.6138428303295639			0.0286122143816893			
42	BDPN(psi)		0.2629970578100185	0.2456307977525429	0.2810823098800256	0.0749919669428297	0.0749919669428297	0.0749919669428297	32.22647912853669	27.87842921407615	37.07129585591319	3.507003063548322	3.2754281260524865	3.748165588113045	13.33476158536222	13.33476158536222	13.33476158536222	0.6422325970034289	0.5316293670759575	0.7742550379529691	0.5904705026711623	0.5358912331062115	0.6440111546046565	0.0310303833072008	0.0269750484009717	0.0358700266905672	BDPN(psi)
43	BDPN(psi)		0.4576705674647469	0.436069023898757	0.4798035587419759	0.1498998475853905	0.1498998475853905	0.1498998475853905	8.976396419699679	7.217979636088625	11.122959270294482	3.0531756692016283	2.9090691613302004	3.2008275289850143	6.671120859081255	6.671120859081255	6.671120859081255	0.250120868918299	0.2147537338411528	0.2908094467095363	0.2720825631912945	0.2296266392930485	0.3170886270638053	0.1114032795839309	0.0899041321378069	0.1385429234241915	BDPN(psi)
43	BDPN(lambda)		0.4605629283946327	0.4605629283946327	0.4605629283946327	0.1226098784739734	0.1026879476985739	0.1448098863787574	8.821283606684874	7.106445295305246	10.910221714269356	3.756328071823325	3.756328071823325	3.756328071823325	8.155949687302494	6.905605860254946	9.738241170573977	0.2810160279882696	0.2401689633586331	0.3281905088789318	0.2764562787536992	0.233920610708847	0.3214568911163689	0.1133621867958295	0.0916571657468804	0.140717328909945	BDPN(lambda)
43	real	621.0	0.4605629283946327			0.14989984758539057			10.33437229852585			3.0724709585329806			6.671120859081255			0.2470307349546361			0.2794936063247789			0.0967644643635149			
43	BDPN(p)		0.4580155453062404	0.436509259574361	0.4800293742547388	0.1354110052787328	0.1144421008907664	0.1584450809946597	8.790337555431364	7.085338038491074	10.866819397721628	3.3824100512617257	3.223587762869357	3.544980507800207	7.384924127411796	6.311335093032673	8.738043012286953	0.2470307349546361	0.2470307349546361	0.2470307349546361	0.2765682823057876	0.2340825962032229	0.3214736192134423	0.1137612740914734	0.0920232464901057	0.1411365265238586	BDPN(p)
44	BDPN(psi)		0.2399035012530272	0.2309504525610498	0.2490506192738334	0.1497833950797889	0.1497833950797889	0.1497833950797889	54.72609723016758	44.31817468566061	66.91411438633126	1.6016695383706037	1.5418962324763938	1.6627385107752786	6.676307473650898	6.676307473650898	6.676307473650898	0.1958102476026967	0.1755967819700927	0.2180452027318458	0.149601269254036	0.1252576531237972	0.1762540545774035	0.0182728177343651	0.0149445301513887	0.0225641061955459	BDPN(psi)
44	real	929.0	0.24063045364842428			0.14978339507978894			55.38370853102413			1.606522896080981			6.676307473650898			0.183320486240329			0.1874941475108917			0.018055851197466			
44	BDPN(lambda)		0.2406304536484242	0.2406304536484242	0.2406304536484242	0.1462549578552828	0.1360771812672783	0.1565948512419336	54.65859577788258	44.26059200345705	66.82566014422898	1.645280660410327	1.645280660410327	1.645280660410327	6.837375051514394	6.385905999265803	7.348770680631844	0.1978484172821041	0.1773273542500098	0.2204186942982754	0.1497834534781925	0.1254099922272483	0.1764824219038193	0.0182953840245681	0.0149643115809363	0.022593461920299	BDPN(lambda)
44	BDPN(p)		0.2434642614838843	0.2344961619685501	0.2526113469261807	0.1508221290101257	0.1406169595780395	0.1612215708208819	54.63657756490884	44.24859822153198	66.79526075395384	1.6142476112874582	1.5547861809642458	1.6748957767942736	6.630326773419722	6.202643944655556	7.111517721623192	0.183320486240329	0.183320486240329	0.183320486240329	0.1493478255839644	0.1250457281799507	0.1759566345981378	0.0183027569545692	0.0149711220333967	0.022599585979955	BDPN(p)
45	BDPN(p)		0.2063681090373144	0.1969169643709243	0.2161114573266952	0.1432559756411087	0.1337050983702823	0.1530595350869671	64.45497263993457	57.61136044793345	71.94697982447086	1.4405549793909955	1.3745811543963056	1.5085685351660811	6.980511601870239	6.533405445350453	7.479146361574066	0.2897247228897788	0.2897247228897788	0.2897247228897788	0.5129441994037628	0.4738547100571986	0.552095271937042	0.0155147067641516	0.0138991240833138	0.017357687654395	BDPN(p)
45	real	989.0	0.20958207725528147			0.15371519562790223			63.02888440129503			1.363444104528325			6.505537698567525			0.2897247228897788			0.6403484420327958			0.0158657417071379			
45	BDPN(lambda)		0.2095820772552814	0.2095820772552814	0.2095820772552814	0.1352679091992888	0.1257944165824445	0.1450715469678516	64.58223845003464	57.71525907779545	72.11615149028047	1.549385057371636	1.549385057371636	1.549385057371636	7.39273642890946	6.89315045507582	7.949478420169855	0.3463608100982012	0.3073643807353061	0.3897265762373159	0.5179483952156976	0.478603018699952	0.5572856546515259	0.0154841334707478	0.0138665192101214	0.017326440459222	BDPN(lambda)
45	BDPN(psi)		0.209349082901162	0.1997607523037819	0.2192115864730764	0.1537151956279022	0.1537151956279022	0.1537151956279022	64.64383985434007	57.75995345078418	72.18473689823392	1.3619283509740476	1.2995511048064627	1.4260892397633935	6.505537698567525	6.505537698567525	6.505537698567525	0.3011594598423748	0.2675600671817965	0.3383962102426195	0.5120070326550862	0.4728643430809814	0.5511738684130549	0.0154693780916057	0.0138533441135873	0.0173130333432847	BDPN(psi)
46	BDPN(psi)		0.2719648503227669	0.2610164414535242	0.2831376817740974	0.1114028125726336	0.1114028125726336	0.1114028125726336	25.505015196132565	23.06604975365878	28.125108017279743	2.441274542736058	2.3429968725730674	2.541566727406403	8.976434049616197	8.976434049616197	8.976434049616197	0.1505648631289834	0.1291306408006843	0.1752691701491885	0.6879837416350739	0.6472695562635129	0.7271760879311564	0.0392079750711787	0.0355554190009016	0.043353760643015	BDPN(psi)
46	BDPN(lambda)		0.2702093991459036	0.2702093991459036	0.2702093991459036	0.0702715865785531	0.0590758369899295	0.0824002794279586	25.42562742273721	23.000170106957285	28.028142185246985	3.845215574346677	3.845215574346677	3.845215574346677	14.230502663863277	12.135881175916218	16.927394531379484	0.2034185900562163	0.1721860341686361	0.2398345279863856	0.6925041059900655	0.6518596690962404	0.7315040077083665	0.0393303961933201	0.0356784261115374	0.0434779393086971	BDPN(lambda)
46	real	897.0	0.27020939914590364			0.11140281257263365			23.69203279740659			2.425516851019623			8.976434049616197			0.1577291002612709			0.7909750864031718			0.0422082819381148			
46	BDPN(p)		0.2624124376472469	0.2517223538323265	0.2733470198400071	0.0801676369327802	0.0687640954800604	0.0923558096140074	25.39177776855833	22.971002512326727	27.987540701946145	3.2732964034760945	3.139949778529622	3.4096928673250755	12.47386150147459	10.827689174935584	14.542472972540889	0.1577291002612709	0.1577291002612709	0.1577291002612709	0.691566670014236	0.6509773326592734	0.7305348660024276	0.0393828273512326	0.0357301847507617	0.0435331457329029	BDPN(p)
47	BDPN(p)		0.1402011097946158	0.1300397006567764	0.1508390472272567	0.1042803585588705	0.0950264787758858	0.1140247017300722	34.634654940834224	29.137270365607968	40.91574249449344	1.344463250147597	1.2470200760132957	1.4464761083661015	9.589533578708007	8.770029518404483	10.52338267061794	0.6415355560318845	0.6415355560318845	0.6415355560318845	0.4196390466896736	0.3690211297284771	0.4715682270823089	0.0288728154418827	0.0244404705630011	0.034320304800423	BDPN(p)
47	BDPN(lambda)		0.138149889541766	0.138149889541766	0.138149889541766	0.0821486846460888	0.0741051382675946	0.0907608482800951	34.56690150869633	29.090820081480143	40.82237900243934	1.6817054361483736	1.6817054361483736	1.6817054361483736	12.173049444530712	11.017966655775645	13.494340923958424	0.999999	0.9238119119567872	0.999999	0.4538112658540018	0.401106731919457	0.5072499217277834	0.0289294080856052	0.0244963675424267	0.034375105177479	BDPN(lambda)
47	real	582.0	0.138149889541766			0.11678659832368496			33.151553669005985			1.1829258795505857			8.562626314608519			0.6415355560318845			0.4966168780995836			0.0301644987738514			
47	BDPN(psi)		0.1417342178332257	0.1315296126827208	0.1524913313479877	0.1167865983236849	0.1167865983236849	0.1167865983236849	34.87691377316845	29.32697321011343	41.21736954855212	1.2136171432992349	1.1262389227073322	1.305726286549967	8.562626314608519	8.562626314608519	8.562626314608519	0.6537033179247668	0.5631518871604239	0.757989383315343	0.417946557032311	0.3672787961038849	0.4699206002489692	0.0286722617288838	0.0242616161815481	0.0340983023660671	BDPN(psi)
48	BDPN(lambda)		0.2281709448810731	0.2281709448810731	0.2281709448810731	0.0825668448429645	0.071375300213632	0.0945165893862552	48.6879923976621	43.457015755510646	54.33688725789446	2.7634693479572308	2.7634693479572308	2.7634693479572308	12.111398974999211	10.58015324604404	14.01044895092447	0.3932529299159921	0.3305748189223356	0.4665409226342691	0.6851116225676013	0.639557070552144	0.7287392072094192	0.0205389450407492	0.0184037041955271	0.0230112441596543	BDPN(lambda)
48	BDPN(psi)		0.2229238801856527	0.21108541147946	0.2351699041471146	0.1043313355909531	0.1043313355909531	0.1043313355909531	48.732336700179495	43.49417902524641	54.38961280460516	2.1366915215162168	2.0232215976516628	2.254067800580392	9.584848064445868	9.584848064445868	9.584848064445868	0.3311263610828976	0.2808739718897368	0.3894649231564169	0.6820491689539242	0.6365322719809905	0.7256353091229604	0.0205202554959018	0.0183858635580382	0.0229915823774842	BDPN(psi)
48	real	740.0	0.22817094488107315			0.10433133559095319			48.65286464378958			2.186983839406139			9.584848064445868			0.2811788257959009			0.7826593022920104			0.0205537743218507			
48	BDPN(p)		0.2276888222624434	0.2159282327285642	0.2398156057123716	0.0984555516321119	0.0863211933966683	0.1112394891628783	48.70006100893286	43.46685884286521	54.3487229816828	2.312605216140816	2.193154465635413	2.435775349758481	10.156867575498335	8.989613378534909	11.584640580729005	0.2811788257959009	0.2811788257959009	0.2811788257959009	0.6778842240618813	0.6324804299796055	0.7214908264197151	0.0205338551797003	0.0183996963523325	0.0230060332543248	BDPN(p)
49	BDPN(psi)		0.2246070251947264	0.215244572845875	0.2341714219678535	0.0708834117666997	0.0708834117666997	0.0708834117666997	38.7899387854499	32.250342462201054	46.27701618953091	3.1686824829197136	3.036600065954989	3.303613865802448	14.107673080005291	14.107673080005291	14.107673080005291	0.4354560013060608	0.3890245768500725	0.4869002577178071	0.1932232098740217	0.1661448914908892	0.2223250465417739	0.0257798808482549	0.0216089990742796	0.0310074226706909	BDPN(psi)
49	BDPN(p)		0.2337850242338878	0.2243792816775625	0.2434089239153716	0.0736380884591913	0.065445022817554	0.0824887264162793	38.64144271760887	32.12481837165592	46.114551934730045	3.1747839891776435	3.0470546747273133	3.3054758618600424	13.579928823847432	12.122868705154934	15.280000784594025	0.3695817191991288	0.3695817191991288	0.3695817191991288	0.1917617231016128	0.1648892831041444	0.2206202928639148	0.0258789509312058	0.0216851288377557	0.0311285806640485	BDPN(p)
49	BDPN(lambda)		0.2308413866251289	0.2308413866251289	0.2308413866251289	0.0614829292897534	0.0543064879726586	0.0693204581738543	38.57106445996212	32.07425443839348	46.0141402085045	3.754560644585296	3.754560644585296	3.754560644585296	16.264677229141984	14.42575577749386	18.41400608530353	0.4620322650639982	0.4116350002489579	0.5180157418136251	0.193306093991569	0.1662160997940262	0.2223064676267598	0.025926170667082	0.0217324499701327	0.0311776537758889	BDPN(lambda)
49	real	980.0	0.230841386625129			0.07088341176669972			34.60963731868083			3.256634815842426			14.107673080005291			0.3695817191991288			0.240782489929611			0.0288936861947479			
50	real	896.0	0.2809137911793306			0.1034560420448058			46.593536770354724			2.715296135702442			9.665941014512326			0.8912291331572002			0.479869164371121			0.0214622041878618			
50	BDPN(psi)		0.2721880984543047	0.2563312748264224	0.2886642968885847	0.1034560420448058	0.1034560420448058	0.1034560420448058	46.22495879297456	40.512206195261896	52.54764830311002	2.630954104511583	2.477682982646947	2.7902120667207337	9.665941014512326	9.665941014512326	9.665941014512326	0.999999	0.96356699911499	0.999999	0.4763487209578847	0.4339607521273507	0.5190806803743464	0.0216333345904893	0.0190303473569685	0.024683918599253	BDPN(psi)
50	BDPN(p)		0.2802064881868897	0.2642216440756041	0.2968017303589546	0.1045582808166105	0.0931051799352813	0.1168653530218567	46.15351170297393	40.45134972697632	52.46269811080133	2.679907186675692	2.5270274340014662	2.838624813270681	9.564044016312248	8.556856023983219	10.740540974144656	0.8912291331572002	0.8912291331572002	0.8912291331572002	0.4692418680858464	0.4273161588279157	0.511646719506478	0.0216668236739083	0.019061162235461	0.0247210539759348	BDPN(p)
50	BDPN(lambda)		0.2809137911793306	0.2809137911793306	0.2809137911793306	0.0972354881741382	0.0863808017638716	0.1089466620200596	46.14968998307008	40.4469439224638	52.457712315517554	2.889004790887092	2.889004790887092	2.889004790887092	10.284310993627226	9.178803475556476	11.576646425829368	0.999999	0.964969402496338	0.999999	0.4739194747202762	0.4317481275177419	0.5165285768959471	0.0216686179336599	0.0190629738861904	0.0247237467907831	BDPN(lambda)
51	real	847.0	0.7600314705892993			0.1640042031676711			78.7740525900174			4.634219464560154			6.097404704790654			0.8240971039188634			0.6995091746941225			0.0126945354100866			
51	BDPN(p)		0.7735618831537695	0.7305107967695292	0.8181414480190284	0.1756414796982632	0.1512104328557083	0.2027866267420872	74.58679417440639	66.87538830774938	82.93594393435544	4.404209555070258	4.159101813674557	4.658019560211656	5.693415938637691	4.931291654019391	6.613300293599744	0.8240971039188634	0.8240971039188634	0.8240971039188634	0.6668717534446873	0.6231820479421826	0.7090413035762618	0.0134071991036603	0.012057498263859	0.0149531842028066	BDPN(p)
51	BDPN(lambda)		0.7600314705892993	0.7600314705892993	0.7600314705892993	0.1548619865499802	0.1329621969604689	0.1793259041126152	74.5470299425675	66.84201025379389	82.88873000936054	4.907798792468713	4.907798792468713	4.907798792468713	6.457362599292624	5.576439192923338	7.520934693169298	0.999999	0.9527441034545898	0.999999	0.6721182197082193	0.6284119733441649	0.7142640280147677	0.0134143506558265	0.0120643662882405	0.0149606511863284	BDPN(lambda)
51	BDPN(psi)		0.7476788199392307	0.7049763019776181	0.7919021790755852	0.1640042031676711	0.1640042031676711	0.1640042031676711	74.56485793465497	66.85657336575714	82.90981723867856	4.55890035436979	4.298525820444246	4.828548072429444	6.097404704790654	6.097404704790654	6.097404704790654	0.999999	0.9491161468811036	0.999999	0.6743139013576803	0.6305468539366642	0.7164955285133812	0.013411143368319	0.0120612978451179	0.0149573923648348	BDPN(psi)
52	BDPN(psi)		0.4833214321746753	0.4577981972079125	0.5096241640217049	0.1323232104075228	0.1323232104075228	0.1323232104075228	17.54737015330346	15.30226689829055	20.03814867173298	3.652582420621179	3.459696872513953	3.851358823990049	7.557253160048392	7.557253160048392	7.557253160048392	0.4156387264793224	0.3520914949003686	0.4898250893286272	0.5314950538965618	0.4822468253213255	0.5805358417119546	0.0569885966537122	0.0499048098894814	0.0653497946838002	BDPN(psi)
52	BDPN(p)		0.4940899198822635	0.4686589517242732	0.5202434303648829	0.1075110398341635	0.0900625760332056	0.1273274535096658	17.377015083691447	15.161663307083415	19.82844633142502	4.595713339247768	4.359170485628105	4.838976826634378	9.301370366638686	7.853765801764716	11.1033910425936	0.3919452355022964	0.3919452355022964	0.3919452355022964	0.5312576718237015	0.4825493102456577	0.5798083330734072	0.0575472827285805	0.0504325948329675	0.0659558242223204	BDPN(p)
52	real	690.0	0.4682376506965922			0.13232321040752282			19.036737354774992			3.538590465380456			7.557253160048392			0.3919452355022964			0.5956639120001345			0.0525300098101721			
52	BDPN(lambda)		0.4682376506965921	0.4682376506965921	0.4682376506965921	0.0487478548923326	0.040401306039083	0.0585523409869188	17.29075189218069	15.090751266129438	19.727748101080333	9.605297540389609	9.605297540389609	9.605297540389609	20.51372316194546	17.078736445796572	24.7516750827963	0.999999	0.872776623687744	0.999999	0.5453132917477067	0.4961111442209517	0.5942397385036144	0.0578343848917423	0.0506900227474639	0.0662657532660059	BDPN(lambda)
53	BDPN(p)		0.6492666592077811	0.6145663503622474	0.6849764435151302	0.182705987594855	0.1566656031421744	0.2116387554773823	72.74193651665807	53.302471762130025	96.9973997773697	3.5536145681635243	3.363690256966452	3.7490640155376	5.473274374660722	4.725032509968946	6.383022054257165	0.4626924025403173	0.4626924025403173	0.4626924025403173	0.1409589065213664	0.1104454046845548	0.175327850690998	0.0137472281861921	0.0103095547127574	0.0187608560530296	BDPN(p)
53	BDPN(psi)		0.6281359312367308	0.593724602978563	0.6636082017882303	0.1747433364829056	0.1747433364829056	0.1747433364829056	72.94234513212966	53.48716457625768	97.299310287436	3.594620223462304	3.3976952422254136	3.7976166367473945	5.722678873639485	5.722678873639485	5.722678873639485	0.5300192725219848	0.4594683014245398	0.6101946471741486	0.1417556875713461	0.1109997450966501	0.1763022857492451	0.0137094577667961	0.0102775651445612	0.0186960742436492	BDPN(psi)
53	real	584.0	0.6175405522591245			0.17474333648290563			61.269614250679375			3.5339862720289523			5.722678873639485			0.4626924025403173			0.1582402870354612			0.0163213039975833			
53	BDPN(lambda)		0.6175405522591245	0.6175405522591245	0.6175405522591245	0.1262212455643213	0.1076642885190227	0.1472888279802413	71.83621749551784	52.60810797851384	95.76762575263236	4.892524626089441	4.892524626089441	4.892524626089441	7.92259651320275	6.789381202314605	9.28813085337312	0.7145109577760775	0.6174396732983629	0.8252281831356236	0.1442434575976708	0.1132236951735658	0.1790555345636835	0.0139205547683853	0.0104419420669673	0.0190084767999719	BDPN(lambda)
54	BDPN(p)		0.3130901544321011	0.2949941066592437	0.3318895321152803	0.1140039014958059	0.1004577795147413	0.1286351735758807	23.77627182919556	20.76663353734061	27.07738262026825	2.746310874664401	2.587579045881128	2.911212052926891	8.77162962740173	7.773923509421079	9.954430655649306	0.7455183338879751	0.7455183338879751	0.7455183338879751	0.4895544352064067	0.4440208278724112	0.5353835340108118	0.0420587385265368	0.036931191394085	0.0481541699188698	BDPN(p)
54	BDPN(psi)		0.2870064667970542	0.269305627116133	0.3054488097637614	0.1251313428512121	0.1251313428512121	0.1251313428512121	23.972738354986586	20.94298510800243	27.30632759364426	2.2936417068449457	2.152183625459465	2.441025588025188	7.991602880735114	7.991602880735114	7.991602880735114	0.999999	0.8664353214416504	0.999999	0.5097222092356113	0.4627436507289292	0.5567030784677944	0.0417140497339966	0.0366215484880052	0.0477486850533974	BDPN(psi)
54	real	799.0	0.29408208968607946			0.12513134285121214			22.05156397158112			2.3501872751078747			7.991602880735114			0.7455183338879751			0.4839502087174765			0.0453482574428166			
54	BDPN(lambda)		0.2940820896860794	0.2940820896860794	0.2940820896860794	0.0957749201126113	0.0839743319149961	0.1086184908519232	23.768108019653347	20.76621231908144	27.061069958836462	3.070554267654834	3.070554267654834	3.070554267654834	10.441146793170995	9.206535573793545	11.90840078385214	0.999999	0.955640371307373	0.999999	0.5034181883380165	0.4572057731875409	0.5497604772193136	0.0420731847555186	0.0369534538553403	0.0481551466697241	BDPN(lambda)
55	BDPN(p)		0.1630801063917975	0.1539393582041741	0.1725259019161048	0.0489472495483628	0.0418769031794147	0.0568444784145486	16.067898829269108	12.273045207164364	20.864831502602414	3.3317522005126063	3.1450052786331293	3.5247312874166474	20.43015714319024	17.591858134528366	23.87951171354917	0.4837631196226665	0.4837631196226665	0.4837631196226665	0.1733414631366546	0.1387974345147812	0.2117126213876662	0.0622358909914475	0.0479275377745213	0.0814793706957301	BDPN(p)
55	BDPN(psi)		0.1665316939916513	0.1572771144203407	0.1760370516263631	0.05631567961482	0.05631567961482	0.05631567961482	16.289946466637126	12.430468306024007	21.17255835592045	2.9571106152082507	2.7927766386921404	3.125897668826801	17.757043985612118	17.757043985612118	17.757043985612118	0.4375537564568807	0.3774689956652385	0.5061772941670062	0.1711471429361184	0.1367937036763113	0.2093166208508339	0.0613875559412098	0.0472309478708023	0.0804474920317671	BDPN(psi)
55	real	564.0	0.16098352217509673			0.05631567961482009			12.400025050003938			2.8585914842219564			17.757043985612118			0.4837631196226665			0.2011673931532216			0.080644998374393			
55	BDPN(lambda)		0.1609835221750967	0.1609835221750967	0.1609835221750967	0.0406386017699173	0.0345611989594905	0.0475226584716666	15.92640070367752	12.163995627154096	20.68165803432427	3.961345006074113	3.961345006074113	3.961345006074113	24.60714582803998	21.042593831239618	28.93418139723992	0.6022372956602463	0.5175048178966042	0.6993956416543683	0.1755346734127818	0.1406362609310756	0.2142317600305534	0.0627888258374092	0.0483520227604746	0.0822098289617653	BDPN(lambda)
56	real	526.0	0.20140251213758212			0.06029466121186951			15.876918112445379			3.34030423406599			16.585216334263798			0.5963483706205155			0.6920338825019773			0.0629845158183523			
56	BDPN(lambda)		0.2014025121375821	0.2014025121375821	0.2014025121375821	0.0400236474712407	0.0328972587240513	0.0482189581085046	15.73464016584681	13.613566086481937	18.08561059788591	5.032087899592384	5.032087899592384	5.032087899592384	24.98522906285729	20.738730972779464	30.397669556244697	0.999999	0.8755814304504393	0.999999	0.6638834186720639	0.6076855995475828	0.7176734000100674	0.0635540431468253	0.0552925760834911	0.0734561387991486	BDPN(lambda)
56	BDPN(p)		0.1982585331373689	0.1846295866339814	0.2124714225309278	0.0590406079887324	0.0493199397562445	0.069917813425501	15.792524355361776	13.66099627236113	18.154553932231558	3.3580029049701783	3.1271626923153804	3.5987336473817626	16.937494955858934	14.302506771976237	20.27577496935988	0.5963483706205155	0.5963483706205155	0.5963483706205155	0.6514487839267226	0.5953523403422221	0.7053566359487982	0.0633210991161452	0.0550825982138069	0.0732011033502143	BDPN(p)
56	BDPN(psi)		0.1831540372832915	0.1697682059301981	0.1971883602141174	0.0602946612118695	0.0602946612118695	0.0602946612118695	15.826348574860107	13.6894097593507	18.19582853451625	3.037649330837207	2.8156424220321816	3.2704116127498746	16.585216334263798	16.585216334263798	16.585216334263798	0.85687605203311	0.7001082278051215	0.9999640578740314	0.6693178747722335	0.6126593342413111	0.7234491478350307	0.0631857686736714	0.0549576513156885	0.0730491684871175	BDPN(psi)
57	BDPN(p)		0.5037147579749106	0.4757009289935207	0.5326382364879729	0.186433703033345	0.1652011818608257	0.2093474162645023	55.74198430995042	43.59244679811744	70.13570364400377	2.701843871463614	2.5515822582166816	2.8569846965529977	5.3638370301594165	4.776748707213749	6.0532254596244535	0.7121639462807007	0.7121639462807007	0.7121639462807007	0.1629294225396903	0.1325281222630736	0.1963682676597936	0.0179397991007918	0.0142580732500499	0.0229397538667911	BDPN(p)
57	real	752.0	0.5025433835744988			0.1965266483212385			57.37859117520165			2.557125905658613			5.088368465763585			0.7121639462807007			0.1772221920126484			0.0174281030523487			
