	type	sampled_tips	lambda	lambda_min	lambda_max	psi	psi_min	psi_max	phi	phi_min	phi_max	R_naught	R_naught_min	R_naught_max	infectious_time	infectious_time_min	infectious_time_max	p	p_min	p_max	upsilon	upsilon_min	upsilon_max	partner_removal_time	partner_removal_time_min	partner_removal_time_max
34	BD(p)		0.34042173953200305	0.31854494772622943	0.3633021314904793	0.12593740965024935	0.10934415993107563	0.14405493969978				2.7031026005490744	2.5293909777157206	2.8847832625701457	7.940452346742548	6.941795970926551	9.145435847971614	0.7054616691758253	0.7054616691758253	0.7054616691758253						
35	real	895.0	0.3249067691625081			0.0888325858730304						3.6575178575449967			11.257130366882636			0.6508752491283276			0					
35	BD(p)		0.34271091605381193	0.3266932168637895	0.3598711707263498	0.08755588271443912	0.07673639737513424	0.098998972513755				3.914196344425574	3.7312537631456424	4.110188368496709	11.421277120367456	10.101114936935927	13.031625593672205	0.6508752491283276	0.6508752491283276	0.6508752491283276						
35	BDPN(p)		0.34271091605381193	0.3266932168637895	0.3598711707263498	0.08755588271443912	0.07673639737513424	0.098998972513755	921698.2564385494	0.001	1000000.0	3.914196344425574	3.7312537631456424	4.110188368496709	11.421277120367456	10.101114936935927	13.031625593672205	0.6508752491283276	0.6508752491283276	0.6508752491283276	0.0	0.0	0.0029296875	1.0849537720338208e-06	1e-06	1000.0
36	BD(p)		0.28239427477739426	0.2719519091118269	0.2928817298240265	0.0742906513447283	0.061693820644853126	0.08859470335453				3.801208761342124	3.660647796044997	3.942376658739708	13.460643861631189	11.287356491259905	16.20907879504827	0.11235967607571384	0.11235967607571384	0.11235967607571384						
36	BDPN(p)		0.28239427477739426	0.2719519091118269	0.2928817298240265	0.0742906513447283	0.061693820644853126	0.08859470335453	802575.6490983114	0.001	1000000.0	3.801208761342124	3.660647796044997	3.942376658739708	13.460643861631189	11.287356491259905	16.20907879504827	0.11235967607571384	0.11235967607571384	0.11235967607571384	0.0	0.0	0.00390625	1.2459884636712982e-06	1e-06	1000.0
36	real	542.0	0.28370419934445007			0.06442106404683101						4.403904274822452			15.522873066378539			0.11235967607571384			0					
37	BD(p)		0.17208418301824693	0.16272801675943654	0.18161928505965336	0.10022005236157046	0.09169332911174803	0.1097558397527337				1.7170633916395048	1.6237071616401877	1.8122050505862195	9.978043080562703	9.111132512428275	10.905918780430419	0.5929454533911118	0.5929454533911118	0.5929454533911118						
37	BDPN(p)		0.17185520741998378	0.1625115632642034	0.1813903116450717	0.09955000580487804	0.09108086468102132	0.1090857995861032	19.481020513483926	0.001	1000000.0	1.726320415860415	1.6324616151477933	1.8221024718030043	10.045202829621523	9.16709602711106	10.979254572320409	0.5929454533911118	0.5929454533911118	0.5929454533911118	0.005783513799027811	0.0	0.03491094991819692	0.05133201308975795	1e-06	1000.0
37	real	858.0	0.17298635253076802			0.11180203321572808						1.5472558732181683			8.94438116407459			0.5929454533911118			0					
38	BDPN(p)		0.8706069053507325	0.8238995032078709	0.91920195143974	0.1942631558669524	0.16557565616795167	0.2266817836561642	602449.391401654	0.001	1000000.0	4.481585308677866	4.241151645719921	4.731735914293938	5.1476565153964815	4.411470493442126	6.03953517771749	0.550020021108926	0.550020021108926	0.550020021108926	0.0	0.0	0.00390625	1.6598904642818344e-06	1e-06	1000.0
38	real	598.0	0.9069541712108881			0.18729858601320923						4.842290540020015			5.339068603163267			0.550020021108926			0					
38	BD(p)		0.8706069053507325	0.8238995032078709	0.91920195143974	0.1942631558669524	0.16557565616795167	0.2266817836561642				4.481585308677866	4.241151645719921	4.731735914293938	5.1476565153964815	4.411470493442126	6.03953517771749	0.550020021108926	0.550020021108926	0.550020021108926						
39	real	779.0	0.1754747131190119			0.13623419805389633						1.2880371861519777			7.340300851658294			0.4825203559928689			0					
39	BD(p)		0.17892694806910794	0.16919656809657865	0.18941548853119294	0.12860884416667906	0.11863940321615722	0.1390979124866808				1.3912491728579406	1.3155904571951311	1.4728029767976734	7.775515023710071	7.189180499712777	8.428902817203419	0.4825203559928689	0.4825203559928689	0.4825203559928689						
39	BDPN(p)		0.17892694806910794	0.16919656809657865	0.18941548853119294	0.12860884416667906	0.11863940321615722	0.1390979124866808	116123.49408437315	0.001	1000000.0	1.3912491728579406	1.3155904571951311	1.4728029767976734	7.775515023710071	7.189180499712777	8.428902817203419	0.4825203559928689	0.4825203559928689	0.4825203559928689	0.0	0.0	0.00390625	8.611521793112932e-06	1e-06	1000.0
40	real	691.0	0.5346025878938777			0.18030756829570233						2.96494813249955			5.5460788998053125			0.3120787275915945			0					
40	BD(p)		0.5327798384585641	0.5094106072763029	0.5566089939075145	0.16926704618091087	0.14823366540829702	0.1921513555594315				3.1475697749763683	3.009508458792683	3.2883482430042323	5.907824485406393	5.204230785094331	6.746105867689266	0.3120787275915945	0.3120787275915945	0.3120787275915945						
40	BDPN(p)		0.5327798384585641	0.5094106072763029	0.5566089939075145	0.16926704618091087	0.14823366540829702	0.1921513555594315	396509.1144597371	0.001	1000000.0	3.1475697749763683	3.009508458792683	3.2883482430042323	5.907824485406393	5.204230785094331	6.746105867689266	0.3120787275915945	0.3120787275915945	0.3120787275915945	0.0	0.0	0.00390625	2.522010121665295e-06	1e-06	1000.0
41	BDPN(p)		0.3441078074633256	0.3307051587342894	0.3584079997077486	0.19177716672002398	0.17538225395502194	0.20894001234208576	5.7290507949208616	0.001	1000000.0	1.7943106228370214	1.7244240510502835	1.8688773321538812	5.214385096531865	4.786062701876153	5.701831157081933	0.15314938120784724	0.15314938120784724	0.15314938120784724	0.0013174032743746738	0.0	0.016921818848212568	0.17454898477886746	1e-06	1000.0
41	BD(p)		0.3443625663805296	0.3309499661312901	0.35866275498059697	0.19220695724422251	0.17577510935604715	0.20936979548844095				1.7916238377520053	1.7218417630469929	1.8660237908291315	5.202725303691152	4.776238127696928	5.689087628296773	0.15314938120784724	0.15314938120784724	0.15314938120784724						
41	real	909.0	0.3558845882247927			0.1954596059622215						1.8207577288044785			5.116146607771635			0.15314938120784724			0					
42	BD(p)		0.8573276644976929	0.8138422752849195	0.9021119296341908	0.1889850587097484	0.16181534319310506	0.2185433753822452				4.536483838198102	4.306384223394371	4.773456355720132	5.2914236015654765	4.575750686795887	6.1798836888207385	0.5263841830199695	0.5263841830199695	0.5263841830199695						
42	real	663.0	0.8157244584002257			0.19538861570180296						4.174882223666312			5.11800544984757			0.5263841830199695			0					
42	BDPN(p)		0.8573108315373399	0.8138262971233344	0.9020950974283366	0.18895515045106945	0.1617897576124383	0.21851346800777108	7.36240241124619	0.001	1000000.0	4.537112798940844	4.306981287255663	4.774122829014588	5.292261140343743	4.576376957984286	6.1808609812956465	0.5263841830199695	0.5263841830199695	0.5263841830199695	8.364620073152705e-05	0.0	0.022542704928644783	0.13582522988318102	1e-06	1000.0
43	real	838.0	0.1314794911812732			0.09074356687366236						1.44891253133487			11.020064941818399			0.2479034349090582			0					
43	BD(p)		0.13413908114522907	0.1273781121808229	0.1408139058850972	0.0946723823740522	0.08735422750107938	0.10230105461234584				1.4168765777462249	1.3454622033018016	1.4873810329261503	10.562742532969995	9.775070294136718	11.447642874383428	0.2479034349090582	0.2479034349090582	0.2479034349090582						
43	BDPN(p)		0.1341036156044713	0.1273444476245567	0.14077844058109745	0.0946162950657626	0.08730252201374987	0.10224496773196844	8.818793664702051	0.001	1000000.0	1.4173416482991987	1.345903974955335	1.4878879001048402	10.56900398927008	9.780432447506508	11.45442281544287	0.2479034349090582	0.2479034349090582	0.2479034349090582	0.0004985577574387948	0.0	0.012211465283718808	0.11339419403841848	1e-06	1000.0
44	BDPN(p)		0.1899101728017591	0.1766274262766354	0.20421257086103947	0.16156895433970056	0.148397282304022	0.17587175782336306	801691.1675628078	0.001	1000000.0	1.1754125263599269	1.0932015188095745	1.2639344711712388	6.189307866024118	5.685961250267089	6.7386678817425825	0.5684845355188921	0.5684845355188921	0.5684845355188921	0.0	0.0	0.0048828125	1.2473631249300949e-06	1e-06	1000.0
44	real	560.0	0.20638463328074874			0.167122539268485						1.234929975239238			5.983633352970327			0.5684845355188921			0					
44	BD(p)		0.1899101728017591	0.1766274262766354	0.20421257086103947	0.16156895433970056	0.148397282304022	0.17587175782336306				1.1754125263599269	1.0932015188095745	1.2639344711712388	6.189307866024118	5.685961250267089	6.7386678817425825	0.5684845355188921	0.5684845355188921	0.5684845355188921						
45	BDPN(p)		0.09221456829605393	0.08722627159236349	0.09793608653849914	0.06488209658596131	0.059891307790183076	0.07060377122606415	12.75043637656318	0.001	1000000.0	1.4212636944288668	1.3443812111835616	1.5094470076000874	15.412572228998721	14.16354937752729	16.69691374086028	0.4950989334761262	0.4950989334761262	0.4950989334761262	0.00123419571374471	0.0	0.028544198174697007	0.07842868827910228	1e-06	1000.0
45	BD(p)		0.09224864830916904	0.08725848785476137	0.09797016635660684	0.06496410050896004	0.059966905156697524	0.07068577467983267				1.419994236608353	1.343180112879827	1.5080662333359718	15.393117001013154	14.147118066250885	16.675864752181777	0.4950989334761262	0.4950989334761262	0.4950989334761262						
45	real	819.0	0.08957928884750833			0.06510877744360932						1.3758404375676214			15.358912258275767			0.4950989334761262			0					
46	BD(p)		0.15049839455268288	0.14349065730802585	0.15812664087230452	0.08003262443819219	0.07324075827553506	0.08766140836897499				1.8804630687690391	1.792902061069373	1.975777278107667	12.494904509501405	11.407528336653085	13.653599765283074	0.3668173851718088	0.3668173851718088	0.3668173851718088						
46	real	914.0	0.14720913710879166			0.07381767758079381						1.994226070681654			13.546890565684555			0.3668173851718088			0					
46	BDPN(p)		0.15044799915629067	0.14344262419583953	0.1580762458603987	0.07993765117579392	0.07192054597825236	0.08756643583116523	15.533236819827149	0.001	1000000.0	1.8820667976024807	1.794431310977469	1.977494253774948	12.509749602235146	11.41990067893224	13.904232599991445	0.3668173851718088	0.3668173851718088	0.3668173851718088	0.0007968237817297103	0.0	0.0095788829477106	0.0643780824047932	1e-06	1000.0
47	BD(p)		0.5782079044319197	0.5494602451291579	0.6077547141576456	0.1332503355304685	0.11516923496966225	0.15327482754912414				4.339260401334666	4.123518660885628	4.5609995032146	7.504671534364308	6.524228511557142	8.682874382758719	0.5714911043821995	0.5714911043821995	0.5714911043821995						
47	real	712.0	0.573195608579768			0.1305803967791127						4.389599225597198			7.658117333580942			0.5714911043821995			0					
47	BDPN(p)		0.5782079044319197	0.5494602451291579	0.6077547141576456	0.1332503355304685	0.11516923496966225	0.15327482754912414	851842.8678863309	0.001	1000000.0	4.339260401334666	4.123518660885628	4.5609995032146	7.504671534364308	6.524228511557142	8.682874382758719	0.5714911043821995	0.5714911043821995	0.5714911043821995	0.0	0.0	0.0029296875	1.173925424158671e-06	1e-06	1000.0
48	BDPN(p)		0.2868537252835591	0.2728960238536977	0.3011547365541973	0.07810302078563289	0.06786277583754102	0.08954621876436841	13.361953293424303	2.0119930921377156	48.453719004135685	3.672760955954293	3.494052100785033	3.8558654137177104	12.803602087871495	11.167417382875724	14.735618867019728	0.5089422692270921	0.5089422692270921	0.5089422692270921	0.011342684473100715	0.0007089177795687947	0.030652397666985468	0.07483935754304133	0.02063825069680713	0.4970195990770094
48	BD(p)		0.28662163444747724	0.2726752655779715	0.3009226490382015	0.08025806927205556	0.06973160694686067	0.09170124258821837				3.571250056812341	3.397481001613282	3.749437929015537	12.45980633561269	10.904977640166443	14.340699200608631	0.5089422692270921	0.5089422692270921	0.5089422692270921						
48	real	710.0	0.29241856245056547			0.09049749015506957						3.2312339485824353			11.050030208423202			0.5089422692270921			0					
49	BD(p)		0.3354319909709744	0.3223682413236707	0.3487789529004163	0.0707043053697435	0.058723877884318834	0.08405480179510974				4.744152272154503	4.559386300987859	4.932923830826139	14.143410288391435	11.897000274149473	17.028848162410473	0.14133192737153993	0.14133192737153993	0.14133192737153993						
49	BDPN(p)		0.3354319909709744	0.3223682413236707	0.3487789529004163	0.0707043053697435	0.058723877884318834	0.08405480179510974	136255.61576652186	0.001	1000000.0	4.744152272154503	4.559386300987859	4.932923830826139	14.143410288391435	11.897000274149473	17.028848162410473	0.14133192737153993	0.14133192737153993	0.14133192737153993	0.0	0.0	0.00390625	7.339147046339217e-06	1e-06	1000.0
49	real	568.0	0.33828236443735993			0.08943254360743098						3.782542135022669			11.181611968787944			0.14133192737153993			0					
50	BDPN(p)		0.3623629679177809	0.3440125047032061	0.3814295427207916	0.09746194954889448	0.08615781483613343	0.10985850735172027	11.142370319001177	0.001	1000000.0	3.7179942489862814	3.5297108902035936	3.913625209492006	10.260414496411467	9.102617759027297	11.606608198013554	0.8111768807045533	0.8111768807045533	0.8111768807045533	0.0021677652994210096	0.0	0.02165667613341669	0.0897475107513427	1e-06	1000.0
50	real	914.0	0.3609828002897093			0.09599252043652963						3.7605304939189668			10.417478314481816			0.8111768807045533			0					
50	BD(p)		0.3623721791318249	0.3440212481602869	0.3814387537591455	0.0978437276955752	0.08649485335624997	0.11024028076520484				3.703581084515574	3.516027611199084	3.898448707370696	10.220379206231154	9.071094458928755	11.561381529618393	0.8111768807045533	0.8111768807045533	0.8111768807045533						
51	BDPN(p)		0.17005884087106024	0.16279459380238187	0.17768693795631973	0.09393781526917834	0.08522489508769288	0.1034736625724232	9.36249824216084	0.001	1000000.0	1.8103342129445683	1.7330038316932832	1.8915379013995448	10.64534018738359	9.664295001639482	11.733660674748164	0.1174536765106809	0.1174536765106809	0.1174536765106809	0.0013797339292619265	0.0	0.010156669861524272	0.10680909882544368	1e-06	1000.0
51	real	794.0	0.17146546818992972			0.09246167307444317						1.8544491191704768			10.815292074532065			0.1174536765106809			0					
51	BD(p)		0.17022942061349414	0.16295784394650809	0.1778575163973335	0.0942053143774298	0.08546731615454578	0.10374115912960437				1.8070044321648016	1.7298158285807956	1.887977526243949	10.615112391574216	9.639375618993178	11.700379103887572	0.1174536765106809	0.1174536765106809	0.1174536765106809						
52	BDPN(p)		0.8194625055773341	0.7866920341626167	0.852813754139484	0.1895632304297528	0.16304652615056875	0.2181680364744144	9.624875499897932	0.001	1000000.0	4.322897978260641	4.150024413379811	4.498835307913339	5.2752846516327665	4.583622863183603	6.133218680639224	0.2857527842229824	0.2857527842229824	0.2857527842229824	2.122172980874641e-05	0.0	0.012716264813317031	0.10389744781743976	1e-06	1000.0
52	real	750.0	0.8128669577697454			0.16890064321021203						4.812693085828331			5.920640567101986			0.2857527842229824			0					
52	BD(p)		0.8194633983797597	0.7866928912180701	0.852814646912109	0.18957316460556567	0.16305506333290798	0.21817797036600825				4.3226761555875886	4.1498114612102315	4.498604265464011	5.27500821163504	4.5834141656118295	6.132897559631799	0.2857527842229824	0.2857527842229824	0.2857527842229824						
53	BD(p)		0.17478896454975273	0.1632482911226207	0.18718456367033232	0.12798666470146025	0.11707374820367852	0.13942929180719565				1.36568106495675	1.2755101596202325	1.4625317731886849	7.81331400683489	7.172094091841268	8.541624534479366	0.7398739443762213	0.7398739443762213	0.7398739443762213						
53	BDPN(p)		0.17478896454975273	0.1632482911226207	0.18718456367033232	0.12798666470146025	0.11707374820367852	0.13942929180719565	499638.5296627658	0.001	1000000.0	1.36568106495675	1.2755101596202325	1.4625317731886849	7.81331400683489	7.172094091841268	8.541624534479366	0.7398739443762213	0.7398739443762213	0.7398739443762213	0.0	0.0	0.00390625	2.001446927391601e-06	1e-06	1000.0
53	real	686.0	0.18266982965041165			0.14216430207225916						1.284920524968106			7.034114650608426			0.7398739443762213			0					
54	real	807.0	0.46955312440826996			0.1423536506194116						3.298497245171743			7.024758379211093			0.7968759684083102			0					
54	BD(p)		0.4589182104720263	0.43387580833683737	0.4846556002352073	0.1321295500172168	0.11625058106981945	0.15024696786632802				3.473244330372942	3.283715174087116	3.668033382177231	7.568329717839028	6.655708359383876	8.60210754042946	0.7968759684083102	0.7968759684083102	0.7968759684083102						
54	BDPN(p)		0.4589182104720263	0.43387580833683737	0.4846556002352073	0.1321295500172168	0.11625058106981945	0.15024696786632802	681639.9407276119	0.001	1000000.0	3.473244330372942	3.283715174087116	3.668033382177231	7.568329717839028	6.655708359383876	8.60210754042946	0.7968759684083102	0.7968759684083102	0.7968759684083102	0.0	0.0	0.0029296875	1.4670501833160728e-06	1e-06	1000.0
55	BDPN(p)		0.18486067378733606	0.1755239989465729	0.19534915200216105	0.1174434065310102	0.1074365512822515	0.12793259198111412	352583.9449868969	0.001	1000000.0	1.5740404612542016	1.4945411081909217	1.6633471198792267	8.514739392678942	7.8166164267790625	9.307819248338063	0.4430365966019007	0.4430365966019007	0.4430365966019007	0.0	0.0	0.0029296875	2.836204013875796e-06	1e-06	1000.0
55	real	811.0	0.18795999525274787			0.11397735748709184						1.6490994298936499			8.773672438521414			0.4430365966019007			0					
55	BD(p)		0.18486067378733606	0.1755239989465729	0.19534915200216105	0.1174434065310102	0.1074365512822515	0.12793259198111412				1.5740404612542016	1.4945411081909217	1.6633471198792267	8.514739392678942	7.8166164267790625	9.307819248338063	0.4430365966019007	0.4430365966019007	0.4430365966019007						
56	BD(p)		0.17099711218183575	0.16103634388993132	0.1814857358312098	0.0862676054695265	0.07760761428902771	0.09580352592159223				1.9821706102905503	1.8667070102788053	2.1037530234372683	11.591836756767798	10.43802918922235	12.885333599816398	0.6624635561063753	0.6624635561063753	0.6624635561063753						
56	BDPN(p)		0.17099711218183575	0.16103634388993132	0.1814857358312098	0.0862676054695265	0.07760761428902771	0.09580352592159223	201145.9611374982	0.001	1000000.0	1.9821706102905503	1.8667070102788053	2.1037530234372683	11.591836756767798	10.43802918922235	12.885333599816398	0.6624635561063753	0.6624635561063753	0.6624635561063753	0.0	0.0	0.00390625	4.971514189720298e-06	1e-06	1000.0
56	real	758.0	0.17850530167064832			0.08734824238737895						2.0436049632114948			11.448427268463172			0.6624635561063753			0					
57	BD(p)		0.7649697069854398	0.7284125628035193	0.8021345535787505	0.2326521317214254	0.20369561525624724	0.2641160623088632				3.288040824407336	3.1309086119860314	3.447785101488844	4.298262786594137	3.78621425466573	4.909285841730118	0.44547915133129024	0.44547915133129024	0.44547915133129024						
57	BDPN(p)		0.7649548493556831	0.7283984161345616	0.8021196965015984	0.23266367773644	0.203705718019385	0.2641276079605103	11.185599503721768	0.001	1000000.0	3.287813795422848	3.1306924364863127	3.4475501475147947	4.298049483825292	3.786048750153789	4.9090423662277285	0.44547915133129024	0.44547915133129024	0.44547915133129024	1.6911238588572953e-06	0.0	0.020509468942607845	0.08940066195533564	1e-06	1000.0
57	real	699.0	0.7501885047619905			0.19269992224529842						3.893039997219272			5.1894156901996285			0.44547915133129024			0					
58	BD(p)		0.3339359852622569	0.3176793453568733	0.3501430347162312	0.14762535641621727	0.13445198455069776	0.16192835936464806				2.2620503236635887	2.15192940473724	2.371835321630197	6.773904051960994	6.175570504905138	7.437599402803388	0.6585497197948721	0.6585497197948721	0.6585497197948721						
58	BDPN(p)		0.3339359852622569	0.3176793453568733	0.3501430347162312	0.14762535641621727	0.13445198455069776	0.16192835936464806	889290.7503814875	0.001	1000000.0	2.2620503236635887	2.15192940473724	2.371835321630197	6.773904051960994	6.175570504905138	7.437599402803388	0.6585497197948721	0.6585497197948721	0.6585497197948721	0.0	0.0	0.0029296875	1.1244916238823136e-06	1e-06	1000.0
58	real	1000.0	0.34512047297542636			0.14185974461332482						2.4328288050718045			7.049216130522137			0.6585497197948721			0					
59	BD(p)		0.2872863753905917	0.271070936159484	0.3044475814884263	0.1579625857633191	0.142021073146732	0.17512601185113366				1.818698864685863	1.7160451941805959	1.9273398192189053	6.330613006666878	5.710174002306711	7.0412085885791695	0.4181846912892804	0.4181846912892804	0.4181846912892804						
59	real	612.0	0.2885342733916721			0.1480112374092576						1.9494078857935773			6.756243765701086			0.4181846912892804			0					
59	BDPN(p)		0.28656319641313666	0.2703887184912989	0.3037244149251611	0.15629713035147566	0.13991813613471846	0.17346058502872716	4.201369927342029	0.001	1000000.0	1.8334514252995118	1.729965981353963	1.9432501047342072	6.398070122920581	5.76499842793905	7.147036314414325	0.4181846912892804	0.4181846912892804	0.4181846912892804	0.008278538782022327	0.0	0.038301356455613465	0.23801760313751855	1e-06	1000.0
60	BDPN(p)		0.1996575704589155	0.1880174784398384	0.21109937735622625	0.10168515116975367	0.09145931550407556	0.11312807927242433	8.721139232524157	0.001	1000000.0	1.9634879641925904	1.8490160684912695	2.0760098689710937	9.834277556716174	8.839538392514337	10.933823356194246	0.6294314533592319	0.6294314533592319	0.6294314533592319	0.012520061865188704	0.0	0.035664122915223334	0.11466391870808032	1e-06	1000.0
60	BD(p)		0.2001292214964956	0.18846149367443527	0.21157102299618855	0.10338283676512633	0.09298457990616818	0.1138721697164771				1.9358070232795581	1.8229475952821619	2.046481114431529	9.672785457337401	8.78177699160238	10.754471343626133	0.6294314533592319	0.6294314533592319	0.6294314533592319						
60	real	746.0	0.20511745325269576			0.10319243797782142						1.9877178722803364			9.690632565682037			0.6294314533592319			0					
61	real	788.0	0.06203974935583697			0.05990004863585903						1.0357211850191557			16.69447726293418			0.5106341599422953			0					
61	BDPN(p)		0.06536309491267588	0.061340401480633626	0.07013115481918282	0.060170133305233166	0.055547466640761815	0.06493821797371069	344394.67305768817	0.001	1000000.0	1.0863046385671056	1.0194493199718186	1.1655476058764744	16.619541042516307	15.39925226166255	18.00262119003966	0.5106341599422953	0.5106341599422953	0.5106341599422953	0.0	0.0	0.00390625	2.9036453761655427e-06	1e-06	1000.0
61	BD(p)		0.06536309491267588	0.061340401480633626	0.07013115481918282	0.060170133305233166	0.055547466640761815	0.06493821797371069				1.0863046385671056	1.0194493199718186	1.1655476058764744	16.619541042516307	15.39925226166255	18.00262119003966	0.5106341599422953	0.5106341599422953	0.5106341599422953						
62	real	720.0	0.22804973772645284			0.1327932883233871						1.7173287942918534			7.530501071445215			0.737207038951936			0					
62	BDPN(p)		0.22125919012452824	0.2074929907417452	0.23556113973251866	0.1416191778845856	0.12898542362151738	0.1549687274942559	102233.5920017492	0.001	1000000.0	1.5623533015058615	1.4651475445708653	1.6633420928660685	7.061190545922834	6.452914831071747	7.752814015127053	0.737207038951936	0.737207038951936	0.737207038951936	0.0	0.0	0.00390625	9.781520735208934e-06	1e-06	1000.0
62	BD(p)		0.22125919012452824	0.2074929907417452	0.23556113973251866	0.1416191778845856	0.12898542362151738	0.1549687274942559				1.5623533015058615	1.4651475445708653	1.6633420928660685	7.061190545922834	6.452914831071747	7.752814015127053	0.737207038951936	0.737207038951936	0.737207038951936						
63	real	893.0	0.2330799242492134			0.09099631712181368						2.561421512666246			10.989455745349936			0.3855944208578744			0					
63	BDPN(p)		0.22989577726090515	0.22006041183172564	0.24038378303869345	0.08580591433120603	0.07653026745123037	0.0953418391863016	848253.2681079233	0.001	1000000.0	2.679253278200852	2.564629880666556	2.801482682310516	11.654208311796035	10.488574675447175	13.066725536236488	0.3855944208578744	0.3855944208578744	0.3855944208578744	0.0	0.0	0.0029296875	1.178893188623436e-06	1e-06	1000.0
63	BD(p)		0.22989577726090515	0.22006041183172564	0.24038378303869345	0.08580591433120603	0.07653026745123037	0.0953418391863016				2.679253278200852	2.564629880666556	2.801482682310516	11.654208311796035	10.488574675447175	13.066725536236488	0.3855944208578744	0.3855944208578744	0.3855944208578744						
64	BD(p)		0.2581929629338541	0.2451323827848693	0.2715409561155776	0.16581505122964724	0.15229506655846525	0.18011779397240651				1.5571141522989196	1.4783482016078908	1.6376134379954699	6.030815614048449	5.551922316754539	6.566200879633257	0.348237147311161	0.348237147311161	0.348237147311161						
64	BDPN(p)		0.2581808623506789	0.2451208966844335	0.2715288556939627	0.16578848663704354	0.15033956601482076	0.18009122975981234	5.797784469711464	0.001	1000000.0	1.5572906634699402	1.4785157983923836	1.6378028486888463	6.031781942670567	5.552741248608829	6.651608931087497	0.348237147311161	0.348237147311161	0.348237147311161	0.00012769810007798356	0.0	0.01868001620173669	0.17247967826747554	1e-06	1000.0
64	real	778.0	0.2569666017821605			0.16359995492992285						1.5707009326025227			6.112471121574236			0.348237147311161			0					
65	BDPN(p)		0.2272341137804771	0.21221075466224232	0.24344289313463524	0.10958668586175213	0.09686168361232804	0.12389023295772995	4.54521853458064	0.001	1000000.0	2.0735558520963195	1.9364647538475108	2.2214641424757384	9.12519611425734	8.071661309581922	10.323999776860427	0.7024871858430369	0.7024871858430369	0.7024871858430369	0.014500483358486518	0.0	0.05299655822729564	0.2200114235194335	1e-06	1000.0
65	real	558.0	0.22773184287122133			0.1017290872908337						2.238610892282537			9.830030197175523			0.7024871858430369			0					
65	BD(p)		0.2278861287798645	0.21281947179057664	0.24409489756325334	0.11152342448747088	0.0985714606803454	0.12487337591879985				2.0433924964837	1.9082939101684944	2.188732086420788	8.966726090018382	8.008112158753999	10.144924231597539	0.7024871858430369	0.7024871858430369	0.7024871858430369						
66	BDPN(p)		0.2639077706401225	0.25209746063089833	0.27630226488658793	0.08511376899203388	0.07591382550853018	0.09464970044794176	559527.015381625	0.001	1000000.0	3.1006472133177727	2.9618881130089902	3.246269882754788	11.748980357027705	10.565273796613962	13.172831079203535	0.5341144227448833	0.5341144227448833	0.5341144227448833	0.0	0.0	0.0029296875	1.7872238024431236e-06	1e-06	1000.0
66	real	940.0	0.26000219318699314			0.0880622898752285						2.952480494833584			11.355598422626246			0.5341144227448833			0					
66	BD(p)		0.2639077706401225	0.25209746063089833	0.27630226488658793	0.08511376899203388	0.07591382550853018	0.09464970044794176				3.1006472133177727	2.9618881130089902	3.246269882754788	11.748980357027705	10.565273796613962	13.172831079203535	0.5341144227448833	0.5341144227448833	0.5341144227448833						
67	real	905.0	0.5503508736226408			0.1268559550206135						4.338392104124804			7.882956695548938			0.400398770580008			0					
67	BD(p)		0.5456903291444603	0.5238814390126996	0.5676128689722169	0.1165993953468729	0.10124635065236634	0.1328099683623521				4.680044244835745	4.4930030507808265	4.868060141166416	8.576373805585256	7.5295552911484025	9.876899202357848	0.400398770580008	0.400398770580008	0.400398770580008						
67	BDPN(p)		0.5457261447085594	0.5239158205551894	0.5686018376221174	0.1157597155747358	0.10051819084996623	0.13197030220349254	8.857915937254555	0.001	1000000.0	4.714301015677879	4.525890703462754	4.911914605172138	8.638583768412843	7.577462378301164	9.948448052478415	0.400398770580008	0.400398770580008	0.400398770580008	0.0026582670418639296	0.0	0.017267765083242882	0.1128933721073382	1e-06	1000.0
68	BD(p)		0.38507841062685016	0.3618236631084276	0.4089110875522559	0.10963208285561173	0.0952043843513508	0.12488919906528495				3.5124609566527014	3.3003446954935507	3.729848753223109	9.12141750802113	8.00709755114417	10.503717941282098	0.8807411117846224	0.8807411117846224	0.8807411117846224						
68	real	702.0	0.40857829226308406			0.10969895554910619						3.724541315985329			9.115857074430895			0.8807411117846224			0					
68	BDPN(p)		0.3849993335689397	0.36174937391925777	0.4088320123796895	0.10836170181794001	0.09410272579524484	0.1236188374120895	10.534205986977193	0.001	1000000.0	3.552909626832757	3.3383507996860176	3.7728459919037984	9.22835266725613	8.089382014380629	10.626684737866878	0.8807411117846224	0.8807411117846224	0.8807411117846224	0.0072700090572281936	0.0	0.039262284155969863	0.09492884430361816	1e-06	1000.0
69	BD(p)		0.4115316244640411	0.3987025111995398	0.4239242885044941	0.1015685699774979	0.08821180677736146	0.11587223177354353				4.05176152972533	3.9254516558406873	4.173774314223512	9.845565416757822	8.630195385848472	11.336350954968063	0.13798650226567902	0.13798650226567902	0.13798650226567902						
69	BDPN(p)		0.4115316244640411	0.3987025111995398	0.4239242885044941	0.1015685699774979	0.08821180677736146	0.11587223177354353	255544.14523805113	0.001	1000000.0	4.05176152972533	3.9254516558406873	4.173774314223512	9.845565416757822	8.630195385848472	11.336350954968063	0.13798650226567902	0.13798650226567902	0.13798650226567902	0.0	0.0	0.0029296875	3.913218199808311e-06	1e-06	1000.0
69	real	897.0	0.4108729203044178			0.08955656322422104						4.5878593987101			11.166127461773174			0.13798650226567902			0					
